start_time,end_time,time_range,search_name,alert,duration_values,duration,cpu,read_count,write_count,read_bytes,write_bytes,memory_mb
05/03/2025:20:00:00,05/05/2025:20:00:00,"(Timestamp('2025-05-03 20:00:00'), Timestamp('2025-05-05 20:00:00'))",Windows Event For Service Disabled,1,,28.402,5.4,57127.0,750.0,370692096.0,794624.0,38.77734375
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Clop Ransomware Known Service Name,0,,10.273,2.12,14855.0,390.0,48340992.0,253952.0,17.44921875
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Detect New Local Admin account,0,,16.202,2.54,30027.0,368.0,61239296.0,380928.0,19.875
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,15.938,2.89,36912.0,407.0,91643904.0,380928.0,16.54296875
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,21.655,9.05,30588.0,717.0,108589056.0,630784.0,30.609375
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,11.169,2.39,25253.0,442.0,73244672.0,286720.0,23.48828125
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Known Services Killed by Ransomware,1,,15.589,3.15,25426.0,489.0,109056000.0,483328.0,28.8359375
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,15.578,3.47,37502.0,498.0,97910784.0,462848.0,26.6171875
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,16.67,3.86,62152.0,591.0,127172608.0,540672.0,26.10546875
06/16/2025:16:00:00,06/18/2025:16:00:00,"(Timestamp('2025-06-16 16:00:00'), Timestamp('2025-06-18 16:00:00'))",Windows Event For Service Disabled,1,,15.495,3.79,39353.0,531.0,132509696.0,417792.0,40.0078125
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Clop Ransomware Known Service Name,0,,63.2,5.409999999999999,54673.0,619.0,1201827840.0,1404928.0,17.64453125
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Detect New Local Admin account,0,,81.075,10.89,172763.0,485.0,1116401664.0,1691648.0,19.97265625
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,79.051,15.64,152416.0,625.0,789352448.0,1691648.0,18.15234375
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,85.406,18.0,115142.0,896.0,1148731392.0,1888256.0,26.1953125
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,65.718,9.74,108524.0,595.0,860876800.0,1417216.0,16.9609375
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Known Services Killed by Ransomware,5,,66.979,12.84,106304.0,676.0,741855232.0,1753088.0,23.12109375
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,74.569,14.46,142099.0,753.0,774635520.0,1695744.0,24.58984375
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,132.198,35.82,357442.0,818.0,2196680704.0,2834432.0,23.40625
01/04/2025:20:00:00,01/06/2025:20:00:00,"(Timestamp('2025-01-04 20:00:00'), Timestamp('2025-01-06 20:00:00'))",Windows Event For Service Disabled,1,,76.468,17.939999999999998,162547.0,789.0,957751296.0,1699840.0,42.01953125
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Clop Ransomware Known Service Name,0,,29.54,2.76,34156.0,463.0,213995520.0,663552.0,16.9140625
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Detect New Local Admin account,0,,33.761,3.97,66957.0,772.0,183431168.0,876544.0,6.03515625
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,40.05,7.1,88234.0,533.0,383733760.0,880640.0,19.41796875
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,50.174,11.58,70944.0,817.0,368775168.0,1220608.0,33.93359375
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,33.146,4.78,68045.0,567.0,256540672.0,765952.0,23.78125
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Known Services Killed by Ransomware,3,,40.045,5.97,59539.0,634.0,347168768.0,1101824.0,27.546875
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,39.56,6.12,80616.0,572.0,340656128.0,888832.0,23.703125
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,68.974,15.24,195357.0,619.0,978558976.0,1507328.0,25.38671875
03/05/2025:20:00:00,03/07/2025:20:00:00,"(Timestamp('2025-03-05 20:00:00'), Timestamp('2025-03-07 20:00:00'))",Windows Event For Service Disabled,1,,40.458,8.25,90314.0,625.0,503853056.0,909312.0,35.21875
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Clop Ransomware Known Service Name,0,,7.615,1.52,4251.0,278.0,28659712.0,188416.0,15.66796875
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Detect New Local Admin account,0,,12.177,1.7600000000000002,12624.0,354.0,49164288.0,294912.0,20.18359375
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,12.327,1.83,15228.0,393.0,68419584.0,307200.0,22.6953125
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,17.228,6.18,12537.0,623.0,91684864.0,458752.0,37.859375
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,7.331,1.7,6625.0,403.0,34553856.0,208896.0,23.62890625
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Known Services Killed by Ransomware,1,,11.682,1.81,10261.0,447.0,56922112.0,352256.0,32.46875
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.825,2.02,15682.0,416.0,52617216.0,315392.0,20.0703125
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,8.486,1.85,15729.0,404.0,38371328.0,266240.0,37.46875
07/11/2025:08:00:00,07/13/2025:08:00:00,"(Timestamp('2025-07-11 08:00:00'), Timestamp('2025-07-13 08:00:00'))",Windows Event For Service Disabled,0,,11.451,1.94,16619.0,484.0,62050304.0,323584.0,40.2578125
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Clop Ransomware Known Service Name,0,,28.295,2.6,27724.0,500.0,176263168.0,655360.0,16.9453125
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Detect New Local Admin account,0,,32.56,4.56,80080.0,410.0,195407872.0,708608.0,21.62890625
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,31.411,5.39,65858.0,698.0,308854784.0,811008.0,12.9375
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,33.798,9.08,52126.0,957.0,274890752.0,917504.0,16.64453125
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,28.043,3.99,51135.0,538.0,194461696.0,663552.0,19.60546875
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Known Services Killed by Ransomware,8,,31.181,4.69,46574.0,582.0,285519872.0,868352.0,31.515625
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,30.022,5.44,65524.0,619.0,281022464.0,802816.0,40.55859375
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,54.085,10.43,147865.0,636.0,772153344.0,1290240.0,45.42578125
04/11/2025:04:00:00,04/13/2025:04:00:00,"(Timestamp('2025-04-11 04:00:00'), Timestamp('2025-04-13 04:00:00'))",Windows Event For Service Disabled,1,,29.875,6.28,71792.0,614.0,433397760.0,733184.0,44.8046875
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Clop Ransomware Known Service Name,0,,18.265,2.07,15690.0,332.0,121929728.0,421888.0,12.421875
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Detect New Local Admin account,0,,22.19,3.0500000000000003,42986.0,581.0,110030848.0,544768.0,21.04296875
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,21.452,2.8400000000000003,38648.0,411.0,158420992.0,499712.0,17.88671875
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,23.342,4.64,29467.0,679.0,154804224.0,585728.0,25.234375
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,18.269,2.68,26994.0,461.0,153223168.0,512000.0,20.8203125
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Known Services Killed by Ransomware,2,,21.494,3.12,26796.0,565.0,174301184.0,757760.0,16.578125
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,21.587,3.04,38322.0,474.0,139927552.0,512000.0,23.7734375
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,24.848,3.61,61673.0,448.0,208011264.0,598016.0,25.7578125
06/12/2025:20:00:00,06/14/2025:20:00:00,"(Timestamp('2025-06-12 20:00:00'), Timestamp('2025-06-14 20:00:00'))",Windows Event For Service Disabled,0,,23.509,3.52,41376.0,518.0,256966656.0,577536.0,37.75390625
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Clop Ransomware Known Service Name,0,,45.889,5.1000000000000005,55641.0,539.0,792682496.0,1007616.0,21.765625
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Detect New Local Admin account,0,,40.471,9.44,152169.0,626.0,287113216.0,974848.0,22.44140625
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,78.944,15.69,160391.0,670.0,720310272.0,1712128.0,16.8671875
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,69.087,15.12,118154.0,897.0,823095296.0,1597440.0,28.47265625
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,53.275,8.94,112665.0,610.0,678195200.0,1183744.0,20.75
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Known Services Killed by Ransomware,3,,68.664,14.69,117639.0,730.0,814637056.0,1810432.0,25.46484375
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,71.387,14.39,148972.0,730.0,705286144.0,1593344.0,29.828125
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,123.432,36.25,373909.0,799.0,1639518208.0,2658304.0,32.98828125
01/02/2025:16:00:00,01/04/2025:16:00:00,"(Timestamp('2025-01-02 16:00:00'), Timestamp('2025-01-04 16:00:00'))",Windows Event For Service Disabled,1,,76.484,19.24,175571.0,790.0,1035751424.0,1708032.0,41.44921875
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Clop Ransomware Known Service Name,0,,24.961,2.79,22733.0,460.0,185413632.0,585728.0,19.45703125
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Detect New Local Admin account,0,,26.304,4.73,61816.0,690.0,145489920.0,716800.0,37.30859375
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,25.369,4.65,50784.0,505.0,213786624.0,589824.0,23.96484375
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,30.003,10.01,43720.0,937.0,211427328.0,872448.0,15.87109375
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,24.765,3.62,40082.0,512.0,184070144.0,593920.0,25.59765625
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Known Services Killed by Ransomware,3,,25.552,4.41,38330.0,753.0,228892672.0,876544.0,31.30859375
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,25.164,4.61,55394.0,548.0,210685952.0,622592.0,42.625
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,34.126,6.0,104929.0,537.0,343162880.0,819200.0,46.47265625
04/25/2025:16:00:00,04/27/2025:16:00:00,"(Timestamp('2025-04-25 16:00:00'), Timestamp('2025-04-27 16:00:00'))",Windows Event For Service Disabled,1,,25.109,5.489999999999999,60252.0,579.0,345649152.0,622592.0,43.96484375
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Clop Ransomware Known Service Name,0,,7.121,1.54,5067.0,323.0,33648640.0,253952.0,8.85546875
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Detect New Local Admin account,0,,12.153,1.8600000000000003,13758.0,292.0,57180160.0,286720.0,21.5
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,11.973,1.89,16686.0,367.0,68956160.0,303104.0,17.8046875
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,18.938,8.07,15159.0,637.0,89198592.0,520192.0,27.8046875
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,7.0920000000000005,1.69,7771.0,359.0,40210432.0,200704.0,22.828125
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Known Services Killed by Ransomware,1,,11.647,1.8200000000000005,10509.0,446.0,50208768.0,352256.0,28.33984375
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.615,2.04,16106.0,411.0,57917440.0,294912.0,25.71875
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,7.622,1.7499999999999998,17210.0,364.0,35266560.0,212992.0,25.1796875
07/07/2025:12:00:00,07/09/2025:12:00:00,"(Timestamp('2025-07-07 12:00:00'), Timestamp('2025-07-09 12:00:00'))",Windows Event For Service Disabled,4,,11.462,2.01,17409.0,489.0,67035136.0,323584.0,40.2890625
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Clop Ransomware Known Service Name,0,,18.212,2.73,34273.0,458.0,134025216.0,442368.0,18.421875
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Detect New Local Admin account,0,,23.653,4.76,96166.0,385.0,146735104.0,520192.0,22.046875
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,29.707,5.5,79546.0,507.0,269955072.0,671744.0,19.23046875
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,34.466,11.0,63939.0,825.0,263696384.0,942080.0,26.453125
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,19.677,3.77,64486.0,532.0,133443584.0,479232.0,19.60546875
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Known Services Killed by Ransomware,3,,29.939,5.4,58483.0,602.0,283983872.0,843776.0,24.41796875
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,28.598,5.33,73454.0,551.0,259776512.0,663552.0,27.2578125
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,46.702,10.24,165322.0,590.0,566173696.0,1069056.0,40.4453125
03/20/2025:08:00:00,03/22/2025:08:00:00,"(Timestamp('2025-03-20 08:00:00'), Timestamp('2025-03-22 08:00:00'))",Windows Event For Service Disabled,1,,32.668,7.65,88797.0,645.0,473673728.0,798720.0,45.4609375
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Clop Ransomware Known Service Name,0,,3.1710000000000003,1.39,4053.0,336.0,241664.0,118784.0,16.71484375
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Detect New Local Admin account,0,,4.899,1.65,12432.0,341.0,13135872.0,151552.0,20.8046875
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,4.723,1.26,14049.0,342.0,10948608.0,135168.0,18.1640625
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,10.718,6.6,11756.0,607.0,36847616.0,315392.0,45.51171875
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,2.843,1.59,6129.0,385.0,192512.0,106496.0,23.29296875
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Known Services Killed by Ransomware,1,,4.328,1.75,8428.0,425.0,11313152.0,172032.0,30.00390625
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,4.0680000000000005,1.95,13338.0,395.0,11493376.0,159744.0,36.94140625
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,3.333,1.62,13570.0,352.0,5582848.0,131072.0,31.8671875
07/24/2025:08:00:00,07/26/2025:08:00:00,"(Timestamp('2025-07-24 08:00:00'), Timestamp('2025-07-26 08:00:00'))",Windows Event For Service Disabled,5,,4.359,2.0900000000000003,14142.0,467.0,16125952.0,184320.0,49.640625
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Clop Ransomware Known Service Name,0,,4.997,1.93,28406.0,358.0,5525504.0,159744.0,12.5390625
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Detect New Local Admin account,0,,7.635,4.85,120738.0,584.0,12980224.0,249856.0,25.18359375
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,7.956,3.73,63080.0,472.0,18722816.0,290816.0,20.1171875
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,11.747,7.24,51472.0,761.0,11882496.0,466944.0,17.31640625
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,6.875,2.73,49404.0,474.0,17920000.0,221184.0,24.01171875
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Known Services Killed by Ransomware,3,,7.159,3.05,44699.0,685.0,15745024.0,389120.0,16.40625
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,7.376,3.73,62509.0,555.0,13029376.0,311296.0,38.2578125
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,17.774,5.29,131621.0,482.0,39092224.0,454656.0,36.39453125
04/24/2025:20:00:00,04/26/2025:20:00:00,"(Timestamp('2025-04-24 20:00:00'), Timestamp('2025-04-26 20:00:00'))",Windows Event For Service Disabled,1,,8.829,4.75,70001.0,559.0,28332032.0,274432.0,49.64453125
05/08/2025:16:00:00,05/10/2025:16:00:00,"(Timestamp('2025-05-08 16:00:00'), Timestamp('2025-05-10 16:00:00'))",Clop Ransomware Known Service Name,0,,6.761,2.06,20114.0,428.0,35303424.0,278528.0,-48.00390625
05/08/2025:16:00:00,05/10/2025:16:00:00,"(Timestamp('2025-05-08 16:00:00'), Timestamp('2025-05-10 16:00:00'))",Detect New Local Admin account,0,,9.752,3.5500000000000003,51215.0,189.0,33361920.0,229376.0,16.02734375
